Dataset,Dataset_File,OpenML_ID,Instances,Features,IR,IR_Category,Feature_Interval,Feature_Interval_Order,Majority_Count,Minority_Count,Fold,Oversampler,Variant,SVM,Model,Precision,Recall,AUC_PR,GMean,Generated_Samples,Synthetic_Added,Majority_Removed,Net_Row_Change,Resample_Time_s,Time_per_Generated_ms,Time_per_Instance_ms,Model_Fit_Time_s,Prediction_Time_s,Sampler_Status,Model_Status,Seed
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BorderlineSMOTE,Baseline,--,DT,0.7761,0.8263,0.6938,0.8608,2590,2590,0,2590,0.1625,0.0627,0.0627,0.1568,0.0011,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BorderlineSMOTE,Baseline,--,RF,0.8377,0.9071,0.9461,0.9154,2590,2590,0,2590,0.1625,0.0627,0.0627,2.9561,0.0531,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BorderlineSMOTE,Baseline,--,LightGBM,0.8472,0.9071,0.9593,0.918,2590,2590,0,2590,0.1625,0.0627,0.0627,0.2534,0.0319,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,KMeansSMOTE,Baseline,--,DT,0.8327,0.8444,0.7502,0.8845,2590,2590,0,2592,0.0749,0.0289,0.0289,0.1454,0.0011,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,KMeansSMOTE,Baseline,--,RF,0.892,0.8343,0.9554,0.8932,2590,2590,0,2592,0.0749,0.0289,0.0289,2.7344,0.0719,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,KMeansSMOTE,Baseline,--,LightGBM,0.9034,0.8505,0.963,0.9039,2590,2590,0,2592,0.0749,0.0289,0.0289,0.3577,0.0442,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,SVMSMOTE,Baseline,--,DT,0.8031,0.8404,0.7231,0.8749,2590,2590,0,2590,0.9411,0.3634,0.3634,0.2109,0.0016,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,SVMSMOTE,Baseline,--,RF,0.8282,0.9152,0.9517,0.9165,2590,2590,0,2590,0.9411,0.3634,0.3634,3.2176,0.0541,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,SVMSMOTE,Baseline,--,LightGBM,0.8447,0.901,0.9618,0.9145,2590,2590,0,2590,0.9411,0.3634,0.3634,0.2923,0.0329,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,DT,0.693,0.903,0.6551,0.8641,151,151,1041,-890,0.3143,2.0814,2.0814,0.0779,0.001,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,RF,0.7595,0.9313,0.9455,0.9013,151,151,1041,-890,0.3143,2.0814,2.0814,1.4838,0.0444,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,LightGBM,0.7599,0.9273,0.9395,0.8998,151,151,1041,-890,0.3143,2.0814,2.0814,0.1794,0.0299,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,DT,0.7079,0.901,0.6678,0.8695,175,175,1041,-866,0.5594,3.1965,3.1965,0.0823,0.0011,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,RF,0.7476,0.9394,0.9443,0.9002,175,175,1041,-866,0.5594,3.1965,3.1965,1.5015,0.0462,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,LightGBM,0.7574,0.9333,0.9357,0.9014,175,175,1041,-866,0.5594,3.1965,3.1965,0.184,0.0317,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,DT,0.8072,0.8121,0.7123,0.8625,438,438,0,438,0.242,0.5525,0.5525,0.1076,0.0011,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,RF,0.8727,0.8586,0.9571,0.9011,438,438,0,438,0.242,0.5525,0.5525,1.9405,0.0493,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,LightGBM,0.9,0.8545,0.9629,0.9052,438,438,0,438,0.242,0.5525,0.5525,0.2087,0.0314,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,DT,0.8109,0.8141,0.7163,0.8644,383,383,0,383,1.0533,2.7501,2.7501,0.1406,0.0016,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,RF,0.8826,0.8505,0.9579,0.8994,383,383,0,383,1.0533,2.7501,2.7501,2.7138,0.0932,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,LightGBM,0.8947,0.8586,0.9628,0.9061,383,383,0,383,1.0533,2.7501,2.7501,0.3272,0.0385,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,DT,0.7246,0.9091,0.6862,0.8793,199,199,1041,-842,1.1107,5.5815,5.5815,0.075,0.0012,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,RF,0.7574,0.9273,0.9404,0.8989,199,199,1041,-842,1.1107,5.5815,5.5815,1.4833,0.0448,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,LightGBM,0.7611,0.9333,0.9393,0.9027,199,199,1041,-842,1.1107,5.5815,5.5815,0.2045,0.0302,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,DT,0.7382,0.9172,0.7021,0.8877,60,60,1041,-981,0.3975,6.6254,6.6254,0.0734,0.0011,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,RF,0.746,0.9313,0.9468,0.8963,60,60,1041,-981,0.3975,6.6254,6.6254,1.4745,0.0487,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,LightGBM,0.7603,0.9354,0.9404,0.9033,60,60,1041,-981,0.3975,6.6254,6.6254,0.1919,0.0306,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o SVM,w/o SVM,--,DT,0.7177,0.9091,0.6799,0.8765,1504,1504,1041,463,0.3475,0.231,0.231,0.0984,0.0011,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o SVM,w/o SVM,--,RF,0.7367,0.9495,0.9465,0.9,1504,1504,1041,463,0.3475,0.231,0.231,1.9692,0.0493,success,success,42
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5715,2477,5,BSSMOTE w/o SVM,w/o SVM,--,LightGBM,0.7211,0.9455,0.9381,0.892,1504,1504,1041,463,0.3475,0.231,0.231,0.2254,0.0337,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,None,None,--,DT,0.8542,0.9318,0.8136,0.9381,0,0,0,0,0.0009,,,0.0052,0.0006,not_applied,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,None,None,--,RF,0.9773,0.9773,0.9947,0.9846,0,0,0,0,0.0009,,,0.2061,0.0167,not_applied,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,None,None,--,LightGBM,0.9773,0.9773,0.9995,0.9846,0,0,0,0,0.0009,,,0.0635,0.0063,not_applied,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,SMOTE,Baseline,--,DT,0.9268,0.8636,0.8357,0.9182,328,328,0,328,0.0041,0.0124,0.0124,0.0129,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,SMOTE,Baseline,--,RF,1.0,0.9773,0.9985,0.9886,328,328,0,328,0.0041,0.0124,0.0124,0.32,0.0159,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,SMOTE,Baseline,--,LightGBM,0.9778,1.0,0.9984,0.996,328,328,0,328,0.0041,0.0124,0.0124,0.1421,0.0056,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,ADASYN,Baseline,--,DT,0.9111,0.9318,0.8666,0.9499,328,328,0,342,0.006,0.0182,0.0182,0.0121,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,ADASYN,Baseline,--,RF,0.9778,1.0,0.9984,0.996,328,328,0,342,0.006,0.0182,0.0182,0.3404,0.0171,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,ADASYN,Baseline,--,LightGBM,0.9778,1.0,1.0,0.996,328,328,0,342,0.006,0.0182,0.0182,0.1482,0.0057,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BorderlineSMOTE,Baseline,--,DT,0.9318,0.9318,0.8859,0.9537,328,328,0,328,0.0062,0.0189,0.0189,0.0142,0.0007,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BorderlineSMOTE,Baseline,--,RF,0.9565,1.0,0.997,0.992,328,328,0,328,0.0062,0.0189,0.0189,0.3151,0.0158,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BorderlineSMOTE,Baseline,--,LightGBM,0.9773,0.9773,0.999,0.9846,328,328,0,328,0.0062,0.0189,0.0189,0.1467,0.0059,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,KMeansSMOTE,Baseline,--,DT,0.913,0.9545,0.8833,0.9614,328,328,0,328,0.0137,0.0417,0.0417,0.0116,0.0007,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,KMeansSMOTE,Baseline,--,RF,0.9767,0.9545,0.999,0.9731,328,328,0,328,0.0137,0.0417,0.0417,0.3189,0.0204,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,KMeansSMOTE,Baseline,--,LightGBM,1.0,0.9773,0.9995,0.9886,328,328,0,328,0.0137,0.0417,0.0417,0.1277,0.0056,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,SVMSMOTE,Baseline,--,DT,0.8542,0.9318,0.8136,0.9381,328,328,0,328,0.0187,0.0572,0.0572,0.0127,0.0007,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,SVMSMOTE,Baseline,--,RF,0.9773,0.9773,0.999,0.9846,328,328,0,328,0.0187,0.0572,0.0572,0.3143,0.016,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,SVMSMOTE,Baseline,--,LightGBM,0.9767,0.9545,0.9984,0.9731,328,328,0,328,0.0187,0.0572,0.0572,0.1593,0.0058,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,DT,0.875,0.9545,0.847,0.9535,1,1,82,-81,0.0619,61.8987,61.8987,0.0153,0.0011,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,RF,0.9773,0.9773,0.9974,0.9846,1,1,82,-81,0.0619,61.8987,61.8987,0.3697,0.0275,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,LightGBM,0.9778,1.0,1.0,0.996,1,1,82,-81,0.0619,61.8987,61.8987,0.1039,0.0083,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,DT,0.8511,0.9091,0.7972,0.9266,26,26,82,-56,0.4715,18.1337,18.1337,0.0078,0.0008,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,RF,0.9773,0.9773,0.999,0.9846,26,26,82,-56,0.4715,18.1337,18.1337,0.3636,0.0246,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,LightGBM,0.9773,0.9773,0.9984,0.9846,26,26,82,-56,0.4715,18.1337,18.1337,0.0924,0.0097,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,DT,0.8542,0.9318,0.8136,0.9381,20,20,0,20,0.0774,3.8721,3.8721,0.0085,0.0009,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,RF,0.9767,0.9545,0.9984,0.9731,20,20,0,20,0.0774,3.8721,3.8721,0.3742,0.0265,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,LightGBM,1.0,0.9773,0.9995,0.9886,20,20,0,20,0.0774,3.8721,3.8721,0.1059,0.0087,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,DT,0.8542,0.9318,0.8136,0.9381,32,32,0,32,0.0445,1.3893,1.3893,0.012,0.0009,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,RF,0.9773,0.9773,0.9984,0.9846,32,32,0,32,0.0445,1.3893,1.3893,0.3631,0.0231,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,LightGBM,0.9773,0.9773,0.9995,0.9846,32,32,0,32,0.0445,1.3893,1.3893,0.0993,0.0078,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,DT,0.875,0.9545,0.847,0.9535,18,18,82,-64,0.3275,18.1943,18.1943,0.0077,0.0008,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,RF,0.9767,0.9545,0.9962,0.9731,18,18,82,-64,0.3275,18.1943,18.1943,0.3357,0.0255,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,LightGBM,0.9778,1.0,1.0,0.996,18,18,82,-64,0.3275,18.1943,18.1943,0.0917,0.0084,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,DT,0.875,0.9545,0.847,0.9535,10,10,82,-72,0.2498,24.9774,24.9774,0.0077,0.001,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,RF,0.9773,0.9773,0.9984,0.9846,10,10,82,-72,0.2498,24.9774,24.9774,0.3514,0.0269,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,LightGBM,0.9773,0.9773,0.9984,0.9846,10,10,82,-72,0.2498,24.9774,24.9774,0.0928,0.0085,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o SVM,w/o SVM,--,DT,0.913,0.9545,0.8833,0.9614,240,240,82,158,0.4131,1.7211,1.7211,0.0098,0.0008,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o SVM,w/o SVM,--,RF,0.9778,1.0,0.999,0.996,240,240,82,158,0.4131,1.7211,1.7211,0.2805,0.0172,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,1,BSSMOTE w/o SVM,w/o SVM,--,LightGBM,0.9778,1.0,1.0,0.996,240,240,82,158,0.4131,1.7211,1.7211,0.1202,0.006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,None,None,--,DT,0.9737,0.8605,0.8733,0.9239,0,0,0,0,0.0012,,,0.0054,0.0006,not_applied,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,None,None,--,RF,1.0,0.907,0.9939,0.9524,0,0,0,0,0.0012,,,0.2201,0.029,not_applied,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,None,None,--,LightGBM,1.0,0.907,0.9943,0.9524,0,0,0,0,0.0012,,,0.0647,0.0063,not_applied,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,SMOTE,Baseline,--,DT,0.973,0.8372,0.856,0.9114,327,327,0,327,0.0039,0.0119,0.0119,0.0129,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,SMOTE,Baseline,--,RF,1.0,0.9302,0.9914,0.9645,327,327,0,327,0.0039,0.0119,0.0119,0.298,0.0156,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,SMOTE,Baseline,--,LightGBM,0.9756,0.9302,0.9918,0.9607,327,327,0,327,0.0039,0.0119,0.0119,0.1399,0.0064,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,ADASYN,Baseline,--,DT,0.9286,0.907,0.8659,0.9409,327,327,0,344,0.0069,0.0212,0.0212,0.0116,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,ADASYN,Baseline,--,RF,1.0,0.9302,0.9924,0.9645,327,327,0,344,0.0069,0.0212,0.0212,0.3243,0.0162,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,ADASYN,Baseline,--,LightGBM,0.9762,0.9535,0.9913,0.9726,327,327,0,344,0.0069,0.0212,0.0212,0.1677,0.0057,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BorderlineSMOTE,Baseline,--,DT,0.9744,0.8837,0.8906,0.9363,327,327,0,327,0.0062,0.0189,0.0189,0.0122,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BorderlineSMOTE,Baseline,--,RF,1.0,0.9535,0.9932,0.9765,327,327,0,327,0.0062,0.0189,0.0189,0.3237,0.016,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BorderlineSMOTE,Baseline,--,LightGBM,1.0,0.9535,0.9902,0.9765,327,327,0,327,0.0062,0.0189,0.0189,0.147,0.0057,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,KMeansSMOTE,Baseline,--,DT,0.9286,0.907,0.8659,0.9409,327,327,0,328,0.0166,0.0508,0.0508,0.0077,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,KMeansSMOTE,Baseline,--,RF,1.0,0.9302,0.9906,0.9645,327,327,0,328,0.0166,0.0508,0.0508,0.2642,0.0168,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,KMeansSMOTE,Baseline,--,LightGBM,0.9545,0.9767,0.9787,0.9804,327,327,0,328,0.0166,0.0508,0.0508,0.1443,0.0063,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,SVMSMOTE,Baseline,--,DT,0.9286,0.907,0.8659,0.9409,327,327,0,327,0.0186,0.057,0.057,0.0115,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,SVMSMOTE,Baseline,--,RF,1.0,0.9535,0.9934,0.9765,327,327,0,327,0.0186,0.057,0.057,0.3162,0.0157,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,SVMSMOTE,Baseline,--,LightGBM,1.0,0.9535,0.991,0.9765,327,327,0,327,0.0186,0.057,0.057,0.1603,0.0055,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,DT,0.8409,0.8605,0.7591,0.9015,26,26,79,-53,0.0503,1.935,1.935,0.0056,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,RF,1.0,0.9302,0.9888,0.9645,26,26,79,-53,0.0503,1.935,1.935,0.2092,0.0158,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,LightGBM,1.0,0.907,0.9915,0.9524,26,26,79,-53,0.0503,1.935,1.935,0.0615,0.0065,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,DT,0.878,0.8372,0.7765,0.8967,31,31,79,-48,0.0931,3.0034,3.0034,0.0056,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,RF,1.0,0.9535,0.9908,0.9765,31,31,79,-48,0.0931,3.0034,3.0034,0.2135,0.0159,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,LightGBM,1.0,0.9535,0.9942,0.9765,31,31,79,-48,0.0931,3.0034,3.0034,0.0595,0.0064,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,DT,0.975,0.907,0.908,0.9486,23,23,0,23,0.0122,0.5316,0.5316,0.0055,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,RF,1.0,0.9302,0.992,0.9645,23,23,0,23,0.0122,0.5316,0.5316,0.2315,0.0156,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,LightGBM,1.0,0.8837,0.9941,0.9401,23,23,0,23,0.0122,0.5316,0.5316,0.0676,0.0065,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,DT,0.9487,0.8605,0.8518,0.9202,44,44,0,44,0.0251,0.5706,0.5706,0.0069,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,RF,1.0,0.9535,0.9939,0.9765,44,44,0,44,0.0251,0.5706,0.5706,0.2664,0.0162,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,LightGBM,1.0,0.9302,0.994,0.9645,44,44,0,44,0.0251,0.5706,0.5706,0.0675,0.0064,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,DT,0.8409,0.8605,0.7591,0.9015,4,4,79,-75,0.052,13.004,13.004,0.0056,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,RF,0.9318,0.9535,0.9897,0.9648,4,4,79,-75,0.052,13.004,13.004,0.2096,0.0205,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,LightGBM,1.0,0.9535,0.9926,0.9765,4,4,79,-75,0.052,13.004,13.004,0.0623,0.0063,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,DT,0.8409,0.8605,0.7591,0.9015,8,8,79,-71,0.0537,6.7104,6.7104,0.0053,0.0006,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,RF,1.0,0.9535,0.9915,0.9765,8,8,79,-71,0.0537,6.7104,6.7104,0.2072,0.0169,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,LightGBM,1.0,0.9302,0.9898,0.9645,8,8,79,-71,0.0537,6.7104,6.7104,0.055,0.0062,success,success,42
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,628,218,2,BSSMOTE w/o SVM,w/o SVM,--,DT,0.8837,0.8837,0.8105,0.9212,248,248,69,179,0.0597,0.2407,0.2407,0.0108,0.0009,success,success,42
